seed, starting_position, habit_result, habit_len, habit_reward, prey_trajectory, predator_trajectory
45,(4;11),0,24,-100,0;7/0;6/0;5/0;6/0;5/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/4;-5/4;-6/4;-7/3;-7/2;-7,-3;-4/-3;-2/-3;0/-3;1/-3;3/-2;3/-1;4/0;4/1;4/2;5/2;6/1;6/2;6/2;5/3;4/3;3/3;4/3;2/3;1/3;-1/3;-3/4;-4/4;-5/4;-6/3;-6
47,(0;8),0,12,-100,0;7/1;7/2;7/3;7/4;7/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1,-7;-1/-6;0/-5;1/-4;1/-2;1/-1;2/0;3/1;4/2;4/4;4/4;3/4;2/4;1
46,(4;11),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-3;-4/-3;-2/-3;-1/-3;0/-3;-1/-3;0/-1;0/0;0/0;1
36,(10;14),0,17,-100,0;7/-1;7/-1;6/-1;5/-2;5/-3;5/-4;5/-5;5/-6;5/-6;4/-6;3/-7;3/-6;3/-6;2/-6;1/-6;0/-5;0/-5;-1,3;-7/3;-6/3;-4/3;-2/3;-1/3;0/1;0/0;0/-1;1/-3;1/-3;2/-4;3/-4;4/-6;4/-6;5/-6;4/-6;2/-5;1
48,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-6;0/-5;1/-6;1/-4;1/-3;1/-1;1
49,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;5/0;6/1;6/2;6/2;5,-7;-1/-6;0/-5;1/-3;1/-2;2/-1;3/-1;5/0;5/1;5
47,(4;11),1,26,100,0;7/0;6/-1;6/0;6/1;6/2;6/2;5/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/4;-5/4;-6/4;-7/3;-7/2;-7/1;-7/0;-7,-3;-4/-3;-2/-3;-1/-3;1/-3;3/-2;3/-1;3/-2;3/0;3/0;4/1;5/2;6/2;7/2;6/3;6/2;6/1;6/1;5/1;4/2;4/2;5/2;3/2;1/2;-1/2;-3/2;-5/1;-6
37,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-5/3;-4/3;-3/3;-1/3;0/1;0/2;0
50,(0;8),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5,-7;-1/-7;-2/-7;-1/-7;0/-5;0/-3;0/-4;0/-3;0/-1;0/0;0/0;-1/0;-2/0;-3
48,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-2/-3;-1/-3;0/-3;1/-1;1
38,(10;14),1,30,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-4;5/-5;5/-6;5/-6;4/-6;3/-7;3/-6;3/-7;3/-6;3/-6;2/-5;2/-5;1/-5;0/-5;-1/-5;-2/-5;-3/-5;-4/-5;-5/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7/0;-7,3;-7/3;-6/3;-5/4;-5/4;-4/4;-3/4;-2/3;-2/1;-2/0;-1/0;0/-1;1/-2;2/-3;3/-4;3/-5;4/-6;5/-6;5/-6;4/-6;3/-6;4/-6;3/-6;1/-6;0/-5;0/-5;-1/-5;-2/-5;-4/-4;-5/-3;-5/-2;-6
49,(4;11),1,26,100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/4;-5/4;-6/4;-7/3;-7/2;-7/1;-7/0;-7,-3;-4/-3;-2/-3;0/-3;1/-3;2/-2;2/-1;2/0;3/1;4/2;5/1;5/2;6/1;6/2;6/2;7/1;7/1;5/1;4/1;2/1;0/1;-1/1;-2/2;-3/2;-5/3;-6/2;-6/2;-5
39,(10;14),0,18,-100,0;7/-1;7/-1;6/-1;5/-1;6/-2;6/-1;6/-2;6/-3;6/-4;6/-4;5/-5;5/-6;5/-6;4/-6;3/-6;2/-6;3/-6;2/-5;2,3;-7/3;-6/3;-7/3;-5/3;-4/3;-3/3;-1/3;0/3;1/2;1/1;1/0;1/-2;1/-2;2/-3;2/-3;1/-4;1/-5;1/-6;1
50,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-3;-4/-3;-5/-3;-3/-3;-1/-3;0/-2;0/-1;0
40,(10;14),0,22,-100,0;7/-1;7/-1;6/-1;7/-1;6/-2;6/-1;6/-1;5/-2;5/-3;5/-4;5/-5;5/-6;5/-6;4/-6;3/-6;2/-5;2/-5;1/-5;0/-5;-1/-5;-2/-5;-3/-4;-3,3;-7/4;-7/4;-5/4;-4/4;-3/4;-2/4;0/3;1/2;1/1;1/0;1/-1;1/-2;2/-4;2/-4;3/-4;4/-5;4/-6;5/-6;4/-6;2/-6;1/-5;0/-5;-2
41,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-6/3;-5/3;-4/3;-3/3;-1/2;0/1;0
42,(10;14),0,17,-100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-4;5/-5;5/-6;5/-7;5/-6;5/-6;4/-6;3/-6;2/-6;1/-6;0/-5;0/-5;-1,3;-7/3;-6/3;-4/3;-2/3;-1/2;0/1;1/0;1/-2;1/-3;2/-3;3/-4;3/-4;4/-6;4/-6;3/-6;2/-6;1/-5;1
43,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-5/3;-3/2;-3/2;-2/2;-1/1;0/0;0/0;1
44,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,3;-7/3;-6/3;-5/3;-4/3;-2/3;0/1;0/0;0/0;-1/1;-1
45,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-5/3;-6/3;-5/3;-4/3;-3/3;-1/3;0/1;0
46,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,3;-7/3;-5/3;-4/3;-3/3;-2/3;0/1;0
47,(10;14),0,6,-100,0;7/0;6/-1;6/-1;5/0;5/0;4/0;3,3;-7/3;-5/3;-3/3;-1/3;1/3;2/1;2
48,(10;14),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,3;-7/3;-5/3;-3/3;-1/3;1/1;1
49,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,3;-7/3;-5/3;-4/3;-3/3;-2/4;-2/3;-2/2;-1/0;-1/-1;-1
50,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/2;-7/2;-6/2;-5/2;-4/2;-2/2;0/0;0/0;1
